edad,genero,estrato,discapacidad,es_barranquilla,es_colombia,departamento,ciudad,pais,programa,semestre_actual,tipo_estudiante,tipo_admision,estado_academico,promedio,materias_cursadas,materias_perdidas,materias_repetidas,icfes_total,icfes_matematicas,icfes_lectura,icfes_ciencias,icfes_sociales,icfes_ingles,tipo_colegio,calendario_colegio,becado,graduado,perdidas_Dpto._Derecho,perdidas_Dpto._Lenguas_Extranjeras,perdidas_Dpto._Español,perdidas_Dpto._de_Economía,perdidas_Dpto._Humanidades_y_Filosofía,perdidas_Dpto._Psicología,perdidas_Dpto._Química_y_Biología,perdidas_Dpto._Salud_Pública,perdidas_Dpto._Ing._Civil_y_Ambiental,perdidas_Dpto._Odontología,perdidas_Dpto._Cs_Politica_y_Rel_Intern,perdidas_Dpto._Historia_y_Cs._Sociales,perdidas_Dpto._Ingeniería_de_Sistemas,perdidas_Dpto._Ingeniería_Mecánica,perdidas_Dpto._Finanzas_y_Contaduría,perdidas_Dpto._Diseño,perdidas_Dpto._Educación,perdidas_Dpto._Arquitectura_y_Urbanismo,perdidas_Dpto._Ingeniería_Industrial,perdidas_Dpto._Matematicas_y_estadístic,perdidas_Dpto._Emprendim_y_Management,perdidas_Dpto._Comunicación_Social,perdidas_Dpto._Música,perdidas_Dpto._Física,perdidas_Dpto.Ing_Eléctrica-Electrónica,perdidas_Dpto._Enfermería,perdidas_Dpto._Mercadeo_y_Neg._Internac,perdidas_Dpto._Medicina,desertor
20,1,1,0,0,1,34,223,5,6,5.0,1,3,5,3.28,19,8,1,255.0,57.0,47.0,48.0,50.0,58.0,2,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,1,0,0,1,37,6,5,5,6.0,1,3,1,4.51,22,7,0,265.0,51.0,56.0,49.0,56.0,54.0,2,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,0,1,0,0,1,8,205,5,10,7.0,1,3,5,4.18,16,5,0,250.0,50.0,46.0,52.0,53.0,47.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
21,0,5,0,0,1,8,157,5,6,5.0,1,3,5,3.36,19,9,2,333.0,66.0,65.0,65.0,69.0,71.0,1,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,1,0,1,1,8,18,5,18,4.0,1,3,1,4.59,15,5,0,442.0,100.0,80.0,75.0,100.0,83.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
20,1,1,0,0,1,8,205,5,18,5.0,1,3,5,3.42,17,7,1,354.0,74.0,73.0,68.0,70.0,66.0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
18,1,4,0,0,1,8,157,5,9,2.0,1,3,1,4.36,15,5,0,368.0,70.0,80.0,75.0,68.0,77.0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19,1,2,0,1,1,8,18,5,16,2.0,1,3,5,3.08,14,12,3,365.0,70.0,69.0,71.0,80.0,78.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0
20,1,2,0,0,1,12,39,5,17,5.0,1,3,5,3.64,16,7,1,342.0,68.0,67.0,71.0,65.0,77.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
19,0,3,0,0,1,12,39,5,7,5.0,1,3,1,4.65,17,6,0,377.0,74.0,75.0,72.0,79.0,80.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,3,0,1,1,8,18,5,4,5.0,1,3,1,4.52,20,7,0,327.0,68.0,67.0,61.0,63.0,73.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
19,0,1,0,1,1,8,18,5,26,4.0,1,3,1,4.02,20,6,0,233.0,63.0,40.0,47.0,30.0,65.0,1,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,0,6,0,1,1,8,18,5,26,4.0,1,3,5,3.72,20,7,0,269.0,51.0,61.0,49.0,49.0,70.0,1,0,1,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,1,0,1,1,8,18,5,18,4.0,1,3,1,3.95,17,6,0,359.0,73.0,75.0,67.0,70.0,79.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
19,1,4,0,0,1,8,157,5,16,4.0,1,3,5,3.32,16,9,1,362.0,72.0,71.0,70.0,75.0,78.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0
21,0,4,0,1,1,8,18,5,26,2.0,1,3,1,3.96,19,7,0,287.0,40.0,72.0,56.0,62.0,56.0,1,0,1,0,0,1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,1,0,0,1,8,169,5,24,4.0,1,3,5,3.48,18,9,2,263.0,56.0,58.0,49.0,44.0,63.0,1,0,1,0,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
27,0,6,0,0,1,8,157,5,0,9.0,1,5,5,3.5,8,7,0,298.0,56.0,61.0,54.0,57.0,90.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0
20,0,6,0,0,1,23,226,5,6,3.0,1,3,5,3.1,21,15,5,276.0,45.0,60.0,58.0,57.0,57.0,1,0,1,0,9,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22,0,3,0,1,1,8,18,5,20,4.0,1,3,1,4.6,17,6,0,302.0,58.0,67.0,54.0,58.0,75.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
18,0,2,0,0,1,8,205,5,13,4.0,1,3,5,3.37,15,6,0,376.0,76.0,78.0,71.0,73.0,83.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
18,0,3,0,1,1,8,18,5,4,4.0,1,3,1,4.09,20,10,0,281.0,61.0,59.0,51.0,50.0,68.0,2,0,1,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
21,1,4,0,0,1,23,226,5,22,7.0,1,3,5,3.45,16,8,1,226.0,52.0,48.0,40.0,38.0,53.0,1,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
19,0,5,0,1,1,8,18,5,10,4.0,1,3,5,4.11,17,6,0,268.0,55.0,54.0,51.0,49.0,70.0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
19,1,4,0,1,1,8,18,5,0,4.0,1,3,5,3.68,17,10,3,315.0,60.0,62.0,63.0,63.0,75.0,1,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
19,0,1,0,0,1,8,205,5,18,1.0,1,3,5,3.38,10,6,1,252.0,51.0,53.0,50.0,51.0,41.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
20,1,2,0,1,1,8,18,5,18,5.0,1,3,5,3.75,18,7,1,310.0,65.0,60.0,59.0,61.0,70.0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
20,0,3,0,1,1,8,18,5,24,3.0,1,3,5,3.77,21,8,1,281.0,57.0,61.0,55.0,53.0,53.0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
19,0,3,0,1,1,8,18,5,4,2.0,1,3,8,2.57,16,16,5,302.0,60.0,64.0,57.0,59.0,66.0,1,0,1,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
19,1,1,0,0,1,23,226,5,6,4.0,1,3,1,3.93,20,7,0,359.0,77.0,68.0,75.0,66.0,76.0,2,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,2,0,1,1,8,18,5,21,3.0,1,3,1,4.34,16,5,0,355.0,75.0,71.0,69.0,68.0,75.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
20,1,4,0,0,1,8,157,5,3,3.0,1,3,5,3.12,16,13,2,294.0,60.0,54.0,62.0,55.0,71.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
23,1,1,0,0,1,8,85,5,18,4.0,1,3,5,3.62,19,7,0,321.0,67.0,70.0,68.0,53.0,60.0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
18,1,4,0,1,1,8,18,5,18,4.0,1,3,5,3.72,17,7,1,347.0,74.0,70.0,68.0,64.0,74.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0
18,0,2,0,1,1,8,18,5,6,1.0,3,3,4,3.53,11,7,1,243.0,52.0,46.0,49.0,48.0,47.0,1,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,1,0,0,1,12,181,5,13,3.0,1,5,5,3.58,12,6,1,390.0,100.0,71.0,72.0,72.0,68.0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
18,0,1,0,0,1,27,13,5,22,5.0,1,3,5,3.46,19,8,0,337.0,69.0,72.0,62.0,65.0,72.0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
19,0,1,0,1,1,8,18,5,1,3.0,1,1,1,4.35,18,6,0,335.0,67.0,77.0,61.0,62.0,69.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
19,0,3,0,0,1,12,39,5,17,4.0,1,3,5,3.81,15,5,0,342.0,68.0,70.0,66.0,66.0,79.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,1,4,0,1,1,8,18,5,21,4.0,1,3,1,4.43,16,5,0,407.0,100.0,74.0,73.0,72.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
20,1,5,0,1,1,8,18,5,6,3.0,1,3,1,4.18,18,6,0,385.0,81.0,73.0,79.0,73.0,82.0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,2,0,1,1,8,18,5,3,3.0,1,3,1,4.88,16,5,0,392.0,83.0,76.0,76.0,71.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
19,1,5,0,1,1,8,18,5,18,3.0,1,3,8,3.63,16,10,1,294.0,55.0,65.0,60.0,53.0,66.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0
19,0,1,0,0,1,8,205,5,26,3.0,1,3,1,3.85,19,6,0,264.0,58.0,58.0,55.0,43.0,45.0,1,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,0,1,0,0,1,8,205,5,21,4.0,1,3,5,3.93,18,6,0,365.0,76.0,75.0,71.0,74.0,62.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
19,0,3,0,0,1,8,205,5,8,4.0,1,3,1,4.56,21,7,0,382.0,74.0,76.0,77.0,78.0,79.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,1,0,0,1,8,115,5,7,3.0,1,3,1,3.84,21,7,0,334.0,71.0,65.0,68.0,64.0,65.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0
20,1,4,0,1,1,8,18,5,26,2.0,1,1,1,4.29,14,7,0,286.0,65.0,56.0,54.0,55.0,53.0,2,0,1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,1,0,0,1,37,84,5,18,6.0,1,3,1,4.33,18,6,0,366.0,75.0,74.0,73.0,73.0,67.0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,0,3,0,1,1,8,18,5,27,6.0,1,3,1,4.51,23,8,0,365.0,69.0,76.0,73.0,71.0,82.0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,4,0,1,1,8,18,5,7,5.0,1,3,1,4.12,19,6,0,286.0,58.0,66.0,48.0,51.0,74.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,2,0,0,1,12,220,5,13,4.0,1,3,6,3.23,17,12,3,259.0,43.0,59.0,59.0,50.0,40.0,1,0,1,0,0,2,0,0,0,0,2,0,3,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
19,0,3,0,1,1,8,18,5,24,4.0,1,3,1,3.98,20,6,0,350.0,73.0,72.0,68.0,66.0,74.0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19,1,2,0,0,1,8,15,5,3,3.0,1,3,1,4.3,18,6,0,373.0,77.0,71.0,74.0,77.0,73.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
18,0,1,3,1,1,8,18,5,2,4.0,1,3,5,3.25,21,12,1,329.0,63.0,67.0,67.0,63.0,75.0,2,0,0,0,1,2,0,2,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,2,0,0,1,27,105,5,22,3.0,1,5,5,3.08,7,3,0,373.0,79.0,78.0,73.0,70.0,69.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,1,6,0,1,1,8,18,5,24,3.0,1,3,5,2.75,19,16,4,293.0,61.0,58.0,55.0,55.0,75.0,1,0,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,3,0,1
19,1,1,0,0,1,8,205,5,16,1.0,3,3,3,2.66,18,15,5,259.0,45.0,58.0,55.0,46.0,62.0,2,0,1,0,0,3,2,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
17,0,1,0,0,1,34,113,5,26,4.0,1,3,1,4.2,21,7,0,310.0,66.0,62.0,59.0,59.0,68.0,1,0,1,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,0,2,0,1,1,8,18,5,13,5.0,1,3,1,4.11,16,5,0,365.0,77.0,68.0,67.0,79.0,75.0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,1,0,0,1,23,226,5,18,5.0,1,3,1,4.09,17,6,0,375.0,76.0,71.0,76.0,76.0,77.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
21,1,3,0,1,1,8,18,5,18,2.0,3,3,3,3.2,15,9,2,375.0,72.0,81.0,73.0,71.0,83.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1
21,0,6,0,0,1,12,39,5,16,6.0,1,6,5,3.61,17,7,2,346.0,70.0,67.0,67.0,73.0,68.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
19,1,3,0,0,1,12,39,5,18,2.0,1,3,8,3.65,17,17,6,365.0,72.0,73.0,70.0,79.0,66.0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0
21,0,1,0,1,1,8,18,5,26,5.0,1,3,5,3.79,21,8,0,265.0,48.0,58.0,50.0,58.0,48.0,1,0,1,0,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,0,4,0,1,1,8,18,5,0,5.0,1,3,5,3.75,20,9,2,283.0,50.0,62.0,51.0,61.0,63.0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0
19,1,2,0,0,1,34,113,5,13,4.0,1,3,5,3.95,19,8,0,306.0,70.0,62.0,58.0,53.0,66.0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19,0,3,0,1,1,8,18,5,3,1.0,4,5,1,3.72,9,0,0,375.0,73.0,74.0,71.0,74.0,100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,2,0,1,1,8,18,5,24,5.0,1,3,1,4.49,21,7,0,422.0,100.0,79.0,74.0,79.0,100.0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,1,3,0,1,1,8,18,5,24,5.0,1,3,5,3.74,21,8,1,402.0,72.0,100.0,69.0,80.0,83.0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20,1,3,0,1,1,8,18,5,24,5.0,1,3,1,4.35,21,7,0,340.0,67.0,70.0,59.0,72.0,79.0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
19,1,3,0,1,1,8,18,5,13,5.0,1,3,5,3.7,17,7,0,350.0,71.0,72.0,68.0,66.0,79.0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
20,0,4,0,1,1,8,18,5,26,5.0,1,3,1,4.81,18,6,0,382.0,77.0,78.0,76.0,74.0,79.0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,1,3,0,0,1,34,166,5,17,4.0,1,3,5,3.03,17,10,3,361.0,73.0,71.0,71.0,71.0,80.0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,0,5,0,0,1,37,193,5,7,5.0,1,3,1,4.05,21,7,0,237.0,46.0,49.0,45.0,48.0,53.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,2,0,1,1,8,18,5,5,4.0,1,1,1,4.32,20,7,0,330.0,64.0,72.0,62.0,67.0,64.0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18,0,1,0,0,1,59,138,5,7,4.0,1,3,1,4.21,20,7,0,296.0,61.0,62.0,58.0,61.0,44.0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,2,0,0,1,23,226,5,14,2.0,1,3,1,4.71,15,5,0,449.0,100.0,100.0,77.0,79.0,100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
19,0,2,0,1,1,8,18,5,22,3.0,1,3,5,3.88,11,6,1,364.0,65.0,79.0,69.0,69.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
19,1,2,0,1,1,8,18,5,5,4.0,1,3,1,4.35,17,6,0,355.0,73.0,69.0,73.0,66.0,79.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,1,4,0,1,1,8,18,5,18,3.0,1,3,5,2.92,15,10,2,322.0,56.0,65.0,70.0,62.0,77.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0
18,0,6,0,1,1,8,18,5,0,4.0,1,3,5,3.62,17,6,0,276.0,54.0,57.0,52.0,52.0,73.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,0,5,0,1,1,8,18,5,26,4.0,1,3,1,4.17,18,6,0,337.0,68.0,70.0,62.0,59.0,100.0,1,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,1,1,0,1,1,8,18,5,3,2.0,1,3,5,3.01,18,14,4,342.0,72.0,71.0,67.0,67.0,59.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
18,1,1,0,1,1,8,18,5,2,4.0,1,3,1,4.11,21,7,0,340.0,62.0,72.0,68.0,71.0,64.0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,2,0,1,1,8,18,5,18,4.0,1,3,5,3.85,18,8,1,332.0,71.0,65.0,68.0,61.0,69.0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
20,1,3,0,0,1,8,157,5,0,2.0,4,5,5,3.72,12,2,2,335.0,68.0,67.0,62.0,69.0,72.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,4,0,0,1,8,157,5,18,5.0,1,3,1,4.4,17,6,0,348.0,76.0,67.0,71.0,62.0,78.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
19,0,3,0,1,1,8,18,5,22,3.0,1,3,5,3.44,10,4,1,335.0,66.0,70.0,63.0,66.0,76.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
21,1,3,0,0,1,34,17,5,22,6.0,1,3,5,3.63,12,4,1,246.0,47.0,55.0,48.0,49.0,43.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
21,0,1,0,0,1,59,201,5,25,9.0,1,3,1,3.95,17,5,0,284.0,60.0,54.0,57.0,51.0,73.0,1,0,1,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,6,0,1,1,8,18,5,22,10.0,1,3,1,4.21,12,3,0,351.0,71.0,68.0,72.0,69.0,72.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
22,1,4,0,0,1,8,157,5,0,8.0,1,3,1,4.06,6,1,0,281.0,65.0,60.0,51.0,40.0,82.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,0,4,0,1,1,8,18,5,22,9.0,1,3,1,4.5,11,4,0,369.0,73.0,79.0,71.0,71.0,78.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
23,1,6,0,1,1,8,18,5,0,6.0,1,3,5,3.82,12,7,0,198.0,41.0,39.0,44.0,27.0,62.0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
18,0,2,0,0,1,59,201,5,4,3.0,1,3,1,3.98,19,7,0,291.0,56.0,60.0,59.0,57.0,61.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
20,1,4,0,1,1,8,18,5,26,3.0,1,3,5,3.68,16,13,3,332.0,67.0,68.0,65.0,60.0,82.0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
19,0,1,0,1,1,8,18,5,27,3.0,1,3,1,4.09,21,7,1,327.0,61.0,70.0,59.0,68.0,75.0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,0,1,0,0,1,12,39,5,22,5.0,1,3,5,4.05,16,6,0,351.0,79.0,72.0,63.0,64.0,79.0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
21,1,5,0,1,1,8,18,5,11,4.0,1,3,1,4.64,15,5,0,382.0,83.0,76.0,69.0,76.0,80.0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,0,3,0,1,1,8,18,5,16,5.0,1,3,5,3.54,16,7,1,333.0,62.0,68.0,66.0,66.0,79.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0
19,0,3,0,1,1,8,18,5,7,5.0,1,3,1,4.45,19,6,0,318.0,59.0,63.0,63.0,70.0,61.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
